X,Y
-5.613173671999999925e+01,-3.484944809999999649e+01
-5.613222600999999656e+01,-3.484767587000000333e+01
-5.611256344000000240e+01,-3.484524966000000035e+01
-5.612833564000000308e+01,-3.484061095999999935e+01
-5.612955282000000068e+01,-3.484016588000000070e+01
-5.613881941000000353e+01,-3.483585923999999778e+01
-5.613056879999999893e+01,-3.484064666999999815e+01
-5.613240882000000198e+01,-3.484165947000000330e+01
-5.613315478999999897e+01,-3.484278941000000174e+01
-5.613130038999999982e+01,-3.484390080000000012e+01
-5.613183192000000332e+01,-3.483962315000000132e+01
-5.613148524999999722e+01,-3.484073214000000007e+01
-5.613116518999999727e+01,-3.484158483000000217e+01
-5.613072008000000324e+01,-3.484294960999999802e+01
-5.613064371000000108e+01,-3.484717789999999837e+01
-5.612741022000000157e+01,-3.484515541999999755e+01
-5.612765813000000037e+01,-3.484207270999999650e+01
-5.613652986999999683e+01,-3.490194173999999805e+01
-5.615212379999999825e+01,-3.492200500999999946e+01
-5.613564361000000247e+01,-3.490877875000000330e+01
-5.613805896000000217e+01,-3.490915947999999958e+01
-5.614030568999999815e+01,-3.490929821000000288e+01
-5.613896909999999707e+01,-3.490733330999999851e+01
-5.616012359999999859e+01,-3.488763011999999719e+01
-5.616260556000000292e+01,-3.488923510000000050e+01
-5.614179750000000269e+01,-3.490790456999999947e+01
-5.614248994999999809e+01,-3.490567038999999738e+01
-5.611140097999999909e+01,-3.484430069999999802e+01
-5.611357473000000340e+01,-3.484616462000000325e+01
-5.611348155000000304e+01,-3.484592717999999678e+01
-5.611154172999999901e+01,-3.484456480000000056e+01
-5.611005368000000004e+01,-3.484273875000000231e+01
-5.611236086000000256e+01,-3.484331463000000184e+01
-5.611272735000000011e+01,-3.484409992999999872e+01
-5.611311729999999898e+01,-3.484493144000000342e+01
-5.612257741999999894e+01,-3.484352029000000073e+01
-5.612019327000000146e+01,-3.484342414999999704e+01
-5.611813129000000089e+01,-3.484453383999999687e+01
-5.611699938999999659e+01,-3.484594620000000020e+01
-5.611112857999999903e+01,-3.484366734999999693e+01
-5.611527077000000219e+01,-3.484645977000000272e+01
-5.610950342000000290e+01,-3.484346474000000171e+01
-5.611457816000000065e+01,-3.484483686000000091e+01
-5.611925178999999986e+01,-3.484568629999999700e+01
-5.611473245999999904e+01,-3.484458149000000304e+01
-5.611484303000000295e+01,-3.484543069000000060e+01
-5.611548115000000081e+01,-3.484692824999999772e+01
-5.611345006999999896e+01,-3.484588749000000263e+01
-5.613248532000000068e+01,-3.484805260000000260e+01
-5.614327682999999780e+01,-3.490481335999999857e+01
-5.614138244000000100e+01,-3.490561816999999678e+01
-5.614823157000000009e+01,-3.490760609000000159e+01
-5.614610357000000107e+01,-3.491000928999999786e+01
-5.614445656000000184e+01,-3.490984140999999852e+01
-5.614524793999999730e+01,-3.490943337000000213e+01
-5.614538575000000264e+01,-3.490892517000000339e+01
-5.614606337000000025e+01,-3.490822461999999859e+01
-5.614593261000000268e+01,-3.491126845000000145e+01
-5.616342998999999736e+01,-3.489003844999999870e+01
-5.613981857000000275e+01,-3.490967934999999756e+01
-5.612925225000000040e+01,-3.484219594000000342e+01
-5.613415357000000228e+01,-3.484720293000000169e+01
-5.613105196000000063e+01,-3.484628638000000223e+01
-5.612782113000000095e+01,-3.484098871999999858e+01
-5.611791001000000279e+01,-3.484359176000000247e+01
-5.617019017999999875e+01,-3.488183132999999714e+01
-5.618912639999999925e+01,-3.489845927999999731e+01
-5.616690715000000012e+01,-3.487160573999999968e+01
-5.615893969999999769e+01,-3.490198576000000230e+01
-5.613308154999999999e+01,-3.489259769000000233e+01
-5.614668164999999789e+01,-3.491212682999999828e+01
-5.612469183999999700e+01,-3.484271565000000237e+01
-5.611198130999999734e+01,-3.484225957999999679e+01
-5.611224742000000276e+01,-3.484273505000000171e+01
-5.612099448000000024e+01,-3.484234477999999768e+01
-5.612078577999999851e+01,-3.484471746999999908e+01
-5.613645669000000282e+01,-3.483979417999999839e+01
-5.613761957999999908e+01,-3.483996026999999884e+01
-5.613839329000000333e+01,-3.483843336999999707e+01
-5.613913610000000176e+01,-3.483680760000000021e+01
-5.612298257999999862e+01,-3.484443079999999782e+01
-5.615434453000000303e+01,-3.488051856999999956e+01
-5.609059526000000062e+01,-3.479577838000000156e+01
-5.620408208999999999e+01,-3.481205272999999778e+01
-5.618792177000000265e+01,-3.485392445000000095e+01
-5.627688450000000131e+01,-3.483758282000000150e+01
-5.627042236999999858e+01,-3.488762940000000157e+01
-5.627339300999999949e+01,-3.488914752000000163e+01
-5.615062676000000152e+01,-3.491583109999999834e+01
-5.615008252999999883e+01,-3.491657304000000295e+01
-5.615107334000000350e+01,-3.491922200999999859e+01
-5.615000879000000111e+01,-3.491629299000000231e+01
-5.615255263000000241e+01,-3.491763920000000354e+01
-5.615191464000000110e+01,-3.492127925999999860e+01
-5.615178125999999992e+01,-3.491528440999999816e+01
-5.615164268000000192e+01,-3.491786090000000087e+01
-5.615087218000000036e+01,-3.491554568000000103e+01
-5.612096265000000272e+01,-3.484233798000000348e+01
-5.612052835000000073e+01,-3.484416973999999811e+01
-5.611372800000000183e+01,-3.484675107000000338e+01
-5.611196477000000016e+01,-3.484528474999999759e+01
-5.611490324999999757e+01,-3.484576653999999962e+01
-5.613361955999999964e+01,-3.483882787999999664e+01
-5.613478071000000114e+01,-3.483763259999999917e+01
-5.613505787999999797e+01,-3.483858819999999668e+01
-5.613343152000000202e+01,-3.484078640999999976e+01
-5.613421445000000176e+01,-3.484199447000000305e+01
-5.613467842000000019e+01,-3.484283407000000210e+01
-5.613491384999999667e+01,-3.484472985000000023e+01
-5.614705076999999989e+01,-3.491172159999999991e+01
-5.616074591999999654e+01,-3.492590582999999782e+01
-5.614948320999999964e+01,-3.491790011999999876e+01
-5.615234471000000127e+01,-3.491644883000000021e+01
-5.614564579999999694e+01,-3.491105235999999934e+01
-5.615280694999999866e+01,-3.491213751000000087e+01
-5.614129306000000241e+01,-3.490533209000000170e+01
-5.614170616999999908e+01,-3.490394533999999993e+01
-5.614201783000000034e+01,-3.490293033999999750e+01
-5.615407216999999918e+01,-3.491511833999999936e+01
-5.616062966999999873e+01,-3.489891947000000272e+01
-5.614316047999999881e+01,-3.490841438999999724e+01
-5.616017188000000004e+01,-3.492404017999999866e+01
-5.616012658999999729e+01,-3.492322945000000090e+01
-5.614552324000000283e+01,-3.490499871000000098e+01
-5.616012101999999828e+01,-3.489790476000000297e+01
-5.616121909999999673e+01,-3.492266594000000168e+01
-5.612744900999999942e+01,-3.480631284999999764e+01
-5.613835104999999714e+01,-3.482102549999999752e+01
-5.613985414999999790e+01,-3.482133974999999992e+01
-5.614868176000000233e+01,-3.491144013000000257e+01
-5.615570918000000233e+01,-3.488419581000000136e+01
-5.615311063000000047e+01,-3.488249685000000255e+01
-5.615398445000000294e+01,-3.488994161000000105e+01
-5.615188746999999836e+01,-3.488934134000000142e+01
-5.616155540999999829e+01,-3.488482220000000211e+01
-5.615507056999999946e+01,-3.490890641000000016e+01
-5.615396426000000218e+01,-3.491116491999999738e+01
-5.616039274999999975e+01,-3.491139938999999970e+01
-5.615820962000000094e+01,-3.491250700999999879e+01
-5.614886403999999942e+01,-3.491269701000000225e+01
-5.615626134000000036e+01,-3.491360757999999720e+01
-5.615805259999999777e+01,-3.490303543000000275e+01
-5.615444184999999777e+01,-3.491387488000000161e+01
-5.614311811000000318e+01,-3.490596619000000089e+01
-5.615236258000000191e+01,-3.491095320000000157e+01
-5.615936168999999722e+01,-3.490974975999999685e+01
-5.614343786999999963e+01,-3.490843762000000083e+01
-5.616309987999999720e+01,-3.490675344999999652e+01
-5.616168469000000130e+01,-3.491131528999999745e+01
-5.616309542999999849e+01,-3.490599444000000062e+01
-5.615937095000000312e+01,-3.490187063999999850e+01
-5.613848997000000196e+01,-3.490598655000000150e+01
-5.614943156999999729e+01,-3.491930167999999668e+01
-5.614975519000000048e+01,-3.490846001999999970e+01
-5.614902488999999974e+01,-3.490514418000000063e+01
-5.615550376000000199e+01,-3.490421750000000145e+01
-5.614950488000000206e+01,-3.491471920000000040e+01
-5.615219869999999958e+01,-3.491375237999999825e+01
-5.616286103000000196e+01,-3.490509681000000342e+01
-5.615569639999999652e+01,-3.491832928000000180e+01
-5.614928691000000072e+01,-3.491835289000000131e+01
-5.612586315000000070e+01,-3.490428852000000148e+01
-5.613971105000000250e+01,-3.490241893999999689e+01
-5.612614365000000305e+01,-3.490325847999999809e+01
-5.615435916999999932e+01,-3.490688973000000317e+01
-5.615064300000000230e+01,-3.490942701000000170e+01
-5.614984444000000252e+01,-3.491165021999999851e+01
-5.615880030000000289e+01,-3.491793390000000130e+01
-5.615621303000000353e+01,-3.491225921000000199e+01
-5.615889473000000010e+01,-3.491227877000000035e+01
-5.615348927000000145e+01,-3.491264508999999805e+01
-5.615577419000000248e+01,-3.490727539000000235e+01
-5.616117870000000067e+01,-3.488391110999999967e+01
-5.616138201999999779e+01,-3.492356373999999875e+01
-5.615978083000000254e+01,-3.492118284000000017e+01
-5.615812987999999706e+01,-3.491694746999999666e+01
-5.615883139999999685e+01,-3.491992094999999807e+01
-5.615378129999999857e+01,-3.488290658999999749e+01
-5.615557419000000294e+01,-3.491777124000000043e+01
-5.615775914999999685e+01,-3.490625656000000276e+01
-5.614547283000000277e+01,-3.490747723999999863e+01
-5.614539709000000300e+01,-3.491059416000000226e+01
-5.615629661999999911e+01,-3.491709936000000170e+01
-5.616057845000000270e+01,-3.492109604000000189e+01
-5.615758996999999653e+01,-3.491750353999999845e+01
-5.615892793999999810e+01,-3.491780256999999921e+01
-5.615777271000000326e+01,-3.492161240000000078e+01
-5.615739367999999843e+01,-3.492116895000000198e+01
-5.613109659999999934e+01,-3.490049949000000140e+01
-5.613196312000000177e+01,-3.490203142000000014e+01
-5.613538084000000339e+01,-3.490952238999999935e+01
-5.615498554999999925e+01,-3.491349281000000104e+01
-5.615613214999999769e+01,-3.491038573000000156e+01
-5.614044099000000188e+01,-3.489335255000000302e+01
-5.614438951000000344e+01,-3.489348889000000042e+01
-5.613296677999999673e+01,-3.481849722999999841e+01
-5.613820774999999941e+01,-3.481681792999999914e+01
-5.613376421000000249e+01,-3.489785610999999932e+01
-5.613015740000000164e+01,-3.481719471000000254e+01
-5.613136876000000086e+01,-3.481726912999999968e+01
-5.613441925000000055e+01,-3.481763286000000335e+01
-5.613585288000000162e+01,-3.481780746999999820e+01
-5.613727839999999958e+01,-3.481799516000000239e+01
-5.613265511000000174e+01,-3.480790642000000190e+01
-5.613163605999999817e+01,-3.480775445999999818e+01
-5.613732619000000312e+01,-3.480953147000000314e+01
-5.613635239999999982e+01,-3.480626089999999806e+01
-5.613362175999999693e+01,-3.480591050999999680e+01
-5.613487997000000007e+01,-3.480606570999999860e+01
-5.613152391999999935e+01,-3.480484102999999863e+01
-5.613934310999999866e+01,-3.490975522000000097e+01
-5.615021082999999891e+01,-3.490985414000000020e+01
-5.615050028999999654e+01,-3.491427656999999840e+01
-5.615224034999999958e+01,-3.491424327000000005e+01
-5.614953737999999817e+01,-3.490786760999999672e+01
-5.614693511000000115e+01,-3.490441380000000038e+01
-5.614498612999999949e+01,-3.490297121999999774e+01
-5.615298252000000190e+01,-3.490708011000000255e+01
-5.615248747999999779e+01,-3.489879882999999694e+01
-5.615010450999999847e+01,-3.490311940000000135e+01
-5.613649997000000269e+01,-3.489811799000000292e+01
-5.615590844999999831e+01,-3.488771020000000078e+01
-5.615466221999999874e+01,-3.488817066000000011e+01
-5.615709810999999974e+01,-3.488558783999999946e+01
-5.614378701999999777e+01,-3.490738300999999666e+01
-5.615170824999999866e+01,-3.488671854999999766e+01
-5.615926738999999657e+01,-3.491104247999999899e+01
-5.615976125000000252e+01,-3.488717597000000126e+01
-5.616457046000000020e+01,-3.488966563000000320e+01
-5.614591375999999912e+01,-3.490328621999999825e+01
-5.613711903000000092e+01,-3.489973401000000308e+01
-5.614995894999999848e+01,-3.491506311999999923e+01
-5.615943951999999939e+01,-3.491018881000000107e+01
-5.614004065000000310e+01,-3.490485077999999675e+01
-5.615255969999999763e+01,-3.491766602999999947e+01
-5.614945800999999648e+01,-3.490714252000000073e+01
-5.615238794999999783e+01,-3.489929012000000341e+01
-5.615019834999999659e+01,-3.490679464000000110e+01
-5.615194103000000325e+01,-3.491303882999999786e+01
-5.613599975000000342e+01,-3.490883613999999824e+01
-5.613914606000000163e+01,-3.489425294000000122e+01
-5.614185919999999896e+01,-3.489150469999999871e+01
-5.616304192999999856e+01,-3.490140505000000104e+01
-5.614889452999999975e+01,-3.490111839000000060e+01
-5.614051390000000197e+01,-3.490875583999999776e+01
-5.615459240999999935e+01,-3.491998837999999949e+01
-5.615409154999999686e+01,-3.491511847000000301e+01
-5.614818181999999780e+01,-3.490678712999999789e+01
-5.614361593000000283e+01,-3.490031977999999668e+01
-5.615210826999999938e+01,-3.491274067999999886e+01
-5.616235637999999852e+01,-3.489220465999999732e+01
-5.614164155000000278e+01,-3.489942912000000064e+01
-5.615947202000000260e+01,-3.491731632999999846e+01
-5.615994287000000185e+01,-3.491762818000000124e+01
-5.614068941000000024e+01,-3.489937940000000083e+01
-5.615767907000000037e+01,-3.491622815000000202e+01
-5.614945692999999949e+01,-3.490710333999999904e+01
-5.615848754000000298e+01,-3.490656431000000026e+01
-5.614784454000000125e+01,-3.490634622000000320e+01
-5.616191663000000034e+01,-3.490927857999999873e+01
-5.614706635999999662e+01,-3.490881071999999818e+01
-5.614799364999999653e+01,-3.490565004999999843e+01
-5.615306730999999729e+01,-3.492229559999999822e+01
-5.615146829999999767e+01,-3.489936677000000032e+01
-5.615912906999999876e+01,-3.489953490999999985e+01
-5.613564150999999924e+01,-3.488855638999999798e+01
-5.615437897000000333e+01,-3.490728716999999648e+01
-5.613327199999999806e+01,-3.489970634000000160e+01
-5.615946291000000201e+01,-3.490716375000000227e+01
-5.614714920000000120e+01,-3.490707846000000103e+01
-5.613796252000000209e+01,-3.489204792999999682e+01
-5.615249779999999902e+01,-3.490778256000000113e+01
-5.614833369000000118e+01,-3.489543365000000108e+01
-5.615791870999999702e+01,-3.491700657999999891e+01
-5.614532914000000119e+01,-3.490549602000000107e+01
-5.616333424999999835e+01,-3.488807453999999808e+01
-5.616103500999999909e+01,-3.488691912000000173e+01
-5.615930276999999649e+01,-3.488978065999999956e+01
-5.613345701000000076e+01,-3.490052656999999670e+01
-5.614843497999999755e+01,-3.489732725999999730e+01
-5.616896298999999715e+01,-3.487087970999999698e+01
-5.617113741000000005e+01,-3.488221226000000286e+01
-5.615599100000000021e+01,-3.491627976000000189e+01
-5.615714280000000258e+01,-3.490319843999999705e+01
-5.613699006000000225e+01,-3.490990392999999870e+01
-5.616455177000000276e+01,-3.488966509000000116e+01
-5.613367515000000196e+01,-3.490726593000000122e+01
-5.613489161999999766e+01,-3.490751241000000249e+01
-5.613268382999999773e+01,-3.490193287000000311e+01
-5.615715360000000089e+01,-3.491776911000000183e+01
-5.612976330000000047e+01,-3.490008861999999823e+01
-5.613921045000000021e+01,-3.490635318000000353e+01
-5.616086939000000200e+01,-3.492382461999999776e+01
-5.615172420999999758e+01,-3.489019696999999809e+01
-5.615305407999999687e+01,-3.490465311999999898e+01
-5.613817233000000329e+01,-3.490703734000000225e+01
-5.615270407999999946e+01,-3.490572287999999901e+01
-5.615123430999999954e+01,-3.490592441999999807e+01
-5.614850477000000240e+01,-3.491309225999999910e+01
-5.614818061999999799e+01,-3.491343458000000055e+01
-5.615356321000000150e+01,-3.491616605000000106e+01
-5.615464532000000020e+01,-3.488709879999999686e+01
-5.615159280999999680e+01,-3.488753155999999933e+01
-5.615301553999999840e+01,-3.489973545000000144e+01
-5.615699530999999922e+01,-3.490837550999999905e+01
-5.615191124999999772e+01,-3.490209528999999833e+01
-5.615932533000000149e+01,-3.489260666999999927e+01
-5.616006896999999753e+01,-3.492326159000000274e+01
-5.616311121999999756e+01,-3.489150991999999718e+01
-5.614608302999999978e+01,-3.490504529999999761e+01
-5.616149869000000194e+01,-3.490760411000000119e+01
-5.615829074999999904e+01,-3.490577713999999787e+01
-5.615301423999999741e+01,-3.491156027000000250e+01
-5.615958364000000103e+01,-3.492266283000000016e+01
-5.615025057999999802e+01,-3.491910821999999825e+01
-5.615521215999999782e+01,-3.490534068000000190e+01
-5.615626730000000322e+01,-3.491294047000000234e+01
-5.614631792000000132e+01,-3.490956703999999888e+01
-5.613832347999999683e+01,-3.489311116999999740e+01
-5.615762767999999738e+01,-3.492681773999999706e+01
-5.613803043000000059e+01,-3.489345205000000050e+01
-5.615448901999999975e+01,-3.490308394000000192e+01
-5.614751640000000066e+01,-3.490962884000000344e+01
-5.615117170999999985e+01,-3.490106449999999683e+01
-5.615238263999999901e+01,-3.491714740999999833e+01
-5.615512832000000287e+01,-3.488932332000000258e+01
-5.614058727999999832e+01,-3.490338504999999714e+01
-5.615510563000000133e+01,-3.491408703999999830e+01
-5.614030291000000261e+01,-3.490042205000000308e+01
